bootstrap,lambda,n_train_draws,n_train_unique,n_oob,irc_joint_week,irc_decoupled_week,delta_week,delta_year
174,0.0,480,357,444,0.11999809098493458,0.054751152629822254,0.06524693835511232,3.3928407944658407
174,0.25,480,357,444,0.3285596061196364,-0.055835269420106644,0.38439487553974305,19.98853352806664
174,0.5,480,357,444,0.6007610337605148,-0.12238950298431132,0.7231505367448263,37.60382791073097
174,0.75,480,357,444,0.8296748941947651,-0.09775397864677218,0.9274288728415372,48.22630138775993
174,1.0,480,357,444,1.066906349590812,0.05793099697472208,1.0089753526160898,52.46671833603667
175,0.0,480,351,450,0.1050102085503136,0.06371767380410161,0.04129253474621199,2.1472118068030235
175,0.25,480,351,450,0.2958582435169386,0.0135957145567979,0.2822625289601407,14.677651505927317
175,0.5,480,351,450,0.3884455255084803,-0.07918998564104596,0.46763551114952623,24.317046579775365
175,0.75,480,351,450,0.6838293921715967,0.029638428563643515,0.6541909636079531,34.017930107613566
175,1.0,480,351,450,0.8444477357609038,-0.0358461187649959,0.8802938545258996,45.77528043534678
176,0.0,480,353,448,0.16134358104732124,0.04624845373787565,0.11509512730944563,5.984946620091173
176,0.25,480,353,448,0.39687611397412903,0.034638364358238714,0.3622377496158903,18.836362980026294
176,0.5,480,353,448,0.5562705805253602,-0.0015661505817001864,0.5578367311070604,29.007510017567142
176,0.75,480,353,448,0.8324406876031042,0.024596491323018752,0.8078441962800852,42.00789820656443
176,1.0,480,353,448,0.9778191024838595,0.02616629201087444,0.9516528104729851,49.485946144595225
177,0.0,480,356,445,0.12436615440825727,0.02680430892548183,0.09756184548277544,5.073215965104323
177,0.25,480,356,445,0.4392054352803398,-0.03117869238722912,0.47038412766756893,24.459974638713586
177,0.5,480,356,445,0.5669483713523003,-0.10417267444573627,0.6711210457980366,34.8982943814979
177,0.75,480,356,445,0.8252710144305434,-0.019446122755833867,0.8447171371863773,43.92529113369162
177,1.0,480,356,445,0.9382972979433165,-0.10062185105288479,1.038919148996201,54.02379574780245
178,0.0,480,370,431,0.07304032014469511,0.07002496541886899,0.0030153547258261184,0.15679844574295815
178,0.25,480,370,431,0.4495612046364981,0.05639708091307021,0.3931641237234279,20.44453443361825
178,0.5,480,370,431,0.6475143598888937,0.0019462318988042694,0.6455681279900894,33.56954265548465
178,0.75,480,370,431,0.8208461972275232,-0.16798654352342174,0.988832740750945,51.41930251904914
178,1.0,480,370,431,1.082638270799023,0.010092371451534887,1.0725458993474881,55.77238676606938
179,0.0,480,359,442,0.1414082197232436,0.06082824414750194,0.08057997557574167,4.190158729938567
179,0.25,480,359,442,0.32378129964911945,-0.027898510394716518,0.35167981004383597,18.28735012227947
179,0.5,480,359,442,0.5918681487500231,-0.015325021520348446,0.6071931702703717,31.574044854059327
179,0.75,480,359,442,0.7903494172932615,-0.027045820848347543,0.8173952381416092,42.50455238336368
179,1.0,480,359,442,0.9142648071156796,0.11974303600807773,0.7945217711076019,41.3151320975953
180,0.0,480,358,443,0.19218391882721622,-0.004886502678299896,0.1970704215055161,10.247661918286838
180,0.25,480,358,443,0.40977469335702316,-0.0027656671770904875,0.41254036053411364,21.45209874777391
180,0.5,480,358,443,0.5629525670043805,0.06102752265376752,0.501925044350613,26.10010230623188
180,0.75,480,358,443,0.7661188512503503,0.03667350638123208,0.729445344869118,37.931157933194136
180,1.0,480,358,443,0.9732811869231752,0.06031806018841434,0.9129631267347608,47.47408259020756
181,0.0,480,357,444,0.19738944327006147,0.029852310564301383,0.1675371327057601,8.711930900699524
181,0.25,480,357,444,0.4237232663484061,-0.014955331397188541,0.43867859774559465,22.81128708277092
181,0.5,480,357,444,0.588175724642039,-0.04253160659816375,0.6307073312402028,32.796781224490545
181,0.75,480,357,444,0.7566705457622797,-0.04684111340546574,0.8035116591677454,41.78260627672276
181,1.0,480,357,444,1.0359786250195389,-0.013298675781088126,1.0492773008006269,54.562419641632594
182,0.0,480,359,442,0.13468232693725465,0.07343367389448018,0.06124865304277448,3.1849299582242727
182,0.25,480,359,442,0.3290449853915231,0.011501762748303694,0.31754322264321944,16.51224757744741
182,0.5,480,359,442,0.5627533885623582,-0.09521030139996223,0.6579636899623204,34.21411187804066
182,0.75,480,359,442,0.790053745093504,-0.15595671997869395,0.946010465072198,49.19254418375429
182,1.0,480,359,442,1.0067259375523727,-0.0389073793130989,1.0456333168654717,54.372932477004525
183,0.0,480,362,439,0.13754010286782692,0.028670447279855724,0.1088696555879712,5.661222090574502
183,0.25,480,362,439,0.35410514757308575,-0.12438317444532385,0.4784883220184096,24.8813927449573
183,0.5,480,362,439,0.6130969124130007,-0.08776126262180742,0.700858175034808,36.44462510181001
183,0.75,480,362,439,0.8149038668429907,-0.034433070477725376,0.8493369373207161,44.16552074067724
183,1.0,480,362,439,1.058921190872617,0.056984582604423475,1.0019366082681938,52.100703629946075
184,0.0,480,365,436,0.2559139358417011,0.06372062231089587,0.1921933135308052,9.99405230360187
184,0.25,480,365,436,0.3118264850192812,-0.045408396318049195,0.35723488133733033,18.576213829541178
184,0.5,480,365,436,0.6279057258008853,-0.021066191111244994,0.6489719169121302,33.74653967943077
184,0.75,480,365,436,0.796689960823477,0.06582519452882243,0.7308647662946545,38.004967847322035
184,1.0,480,365,436,1.0032454220180074,0.07210938869192784,0.9311360333260797,48.41907373295615
185,0.0,480,368,433,0.16221665816039807,0.01600114071971169,0.14621551744068637,7.603206906915691
185,0.25,480,368,433,0.3868363355358466,-0.02931139218451168,0.4161477277203583,21.639681841458632
185,0.5,480,368,433,0.5949281496594228,0.03010602482904666,0.564822124830376,29.37075049117955
185,0.75,480,368,433,0.7532059041767438,0.0070715964044207056,0.7461343077723231,38.7989840041608
185,1.0,480,368,433,1.0070258772864045,0.034157853242934834,0.9728680240434694,50.58913725026041
186,0.0,480,350,451,0.17711229877543697,0.023884695961956033,0.15322760281348088,7.967835346301006
186,0.25,480,350,451,0.36756861167267146,0.0013036700190247991,0.3662649416536466,19.045776965989624
186,0.5,480,350,451,0.5079959397617225,-0.04044209656159384,0.5484380363233163,28.51877788881245
186,0.75,480,350,451,0.7425353339481121,-0.1659637180914156,0.9084990520395277,47.24195070605544
186,1.0,480,350,451,0.8886237493093608,-0.06796570379845092,0.9565894531078118,49.742651561606216
187,0.0,480,368,433,0.1869028809024587,0.0522400982640551,0.13466278263840362,7.002464697196988
187,0.25,480,368,433,0.4492420628202201,-0.006454032013065472,0.45569609483328566,23.696196931330853
187,0.5,480,368,433,0.5922328910854575,-0.006650164342826931,0.5988830554282846,31.141918882270797
187,0.75,480,368,433,0.7184818969898941,0.021785394715259563,0.6966965022746345,36.22821811828099
187,1.0,480,368,433,1.033052855188452,0.06517471335765325,0.9678781418307987,50.329663375201534
188,0.0,480,360,441,0.0444522696018737,0.01808433875052179,0.02636793085135191,1.3711324042702993
188,0.25,480,360,441,0.3570343806801399,0.01822061953744706,0.3388137611426928,17.618315579420024
188,0.5,480,360,441,0.5716434470712443,-0.0729326806051024,0.6445761276763468,33.51795863917003
188,0.75,480,360,441,0.8296448684390731,0.03953454902601582,0.7901103194130572,41.08573660947897
188,1.0,480,360,441,1.0391012506462454,0.040347723302828584,0.9987535273434167,51.93518342185767
189,0.0,480,350,451,0.08458772194772325,0.03573412767428378,0.048853594273439466,2.5403869022188523
189,0.25,480,350,451,0.332437147263872,0.05284663631289171,0.27959051095098025,14.538706569450973
189,0.5,480,350,451,0.5486059022771185,-0.08119007312026198,0.6297959753973804,32.74939072066378
189,0.75,480,350,451,0.7312823327817609,-0.05096043720037052,0.7822427699821314,40.67662403907083
189,1.0,480,350,451,1.047365641903158,-0.047097335784872504,1.0944629776880306,56.91207483977759
190,0.0,480,364,437,0.11534617705273037,0.025933657069732757,0.0894125199829976,4.649451039115875
190,0.25,480,364,437,0.38000580181082205,-0.06619147552311386,0.44619727733393605,23.202258421364675
190,0.5,480,364,437,0.6264801297901513,-0.017873889413191204,0.6443540192033426,33.50640899857381
190,0.75,480,364,437,0.8326225991872257,-0.009410040764568228,0.8420326399517939,43.785697277493284
190,1.0,480,364,437,1.0664889517034526,0.020508342681180607,1.045980609022272,54.39099166915815
191,0.0,480,355,446,0.15437488667947755,0.055283733972923105,0.09909115270655443,5.1527399407408305
191,0.25,480,355,446,0.30795374921208785,-0.002778146782431919,0.31073189599451967,16.158058591715022
191,0.5,480,355,446,0.5400518033759479,0.04290615251953501,0.4971456508564129,25.85157384453347
191,0.75,480,355,446,0.7646937297787249,-0.1224119135281192,0.887105643306844,46.12949345195589
191,1.0,480,355,446,0.8644804820729942,-0.04890906619022548,0.9133895482632197,47.49625650968743
192,0.0,480,358,443,0.19425262221920117,0.12526806955056916,0.06898455266863204,3.587196738768866
192,0.25,480,358,443,0.3646449590875322,-0.01144311908692922,0.3760880781744614,19.55658006507199
192,0.5,480,358,443,0.5993436086270333,-0.030424316333742766,0.629767924960776,32.74793209796035
192,0.75,480,358,443,0.8049801689264581,-0.08845063039018551,0.8934307993166436,46.45840156446547
192,1.0,480,358,443,1.0591428163196375,0.0120871678949403,1.0470556484246971,54.44689371808425
193,0.0,480,359,442,0.12402612026188131,0.0732505785998388,0.05077554166204252,2.640328166426211
193,0.25,480,359,442,0.39111673969391425,-0.0020717599591496133,0.39318849965306385,20.44580198195932
193,0.5,480,359,442,0.5844905906875634,0.0309198454721193,0.5535707452154441,28.785678751203093
193,0.75,480,359,442,0.8865308623855593,0.05051480399253038,0.836016058393029,43.4728350364375
193,1.0,480,359,442,0.9798067410387287,0.08813290667206772,0.8916738343666609,46.36703938706637
194,0.0,480,361,440,0.1642000793445094,0.02582564947693288,0.1383744298675765,7.195470353113978
194,0.25,480,361,440,0.35500911880826974,-0.025055780291522403,0.38006489909979213,19.76337475318919
194,0.5,480,361,440,0.616648738588239,-0.04316913343499343,0.6598178720232325,34.31052934520809
194,0.75,480,361,440,0.8141497514758183,-0.03585323204446932,0.8500029835202876,44.20015514305496
194,1.0,480,361,440,1.0666349694442234,0.08556123395293178,0.9810737354912916,51.01583424554716
195,0.0,480,371,430,0.1694270920551503,0.030577915358924557,0.13884917669622573,7.220157188203738
195,0.25,480,371,430,0.4213158443135964,0.015248336505937978,0.4060675078076584,21.115510405998236
195,0.5,480,371,430,0.5909113228410432,0.014087768906280652,0.5768235539347627,29.99482480460766
195,0.75,480,371,430,0.8682423147706493,0.10653939992912288,0.7617029148415266,39.608551571759385
195,1.0,480,371,430,1.0794527344177027,-0.007162943236027571,1.0866156776537303,56.504015237993976
196,0.0,480,359,442,0.1592434176659073,0.0802568651234834,0.07898655254242391,4.107300732206044
196,0.25,480,359,442,0.43327258345784003,0.040130097893455625,0.39314248556438447,20.443409249347994
196,0.5,480,359,442,0.5802249305591212,-0.07185361120801366,0.6520785417671348,33.908084171891005
196,0.75,480,359,442,0.8350154252754922,0.007581029177587415,0.8274343960979047,43.02658859709104
196,1.0,480,359,442,1.0335961275660108,-0.0646794101433756,1.0982755377093865,57.1103279608881
197,0.0,480,355,446,0.14610781715891916,0.06468145324092318,0.08142636391799596,4.23417092373579
197,0.25,480,355,446,0.3498927108758801,0.0317252042877737,0.31816750658810633,16.544710342581528
197,0.5,480,355,446,0.5968217649952632,-0.03793959147948459,0.634761356474748,33.00759053668689
197,0.75,480,355,446,0.7968231999957323,-0.006568301415924085,0.8033915014116563,41.77635807340613
197,1.0,480,355,446,1.0298990088577653,0.07799333076021617,0.9519056780975492,49.49909526107256
198,0.0,480,358,443,0.16326792857773384,0.03278548337727174,0.13048244520046212,6.78508715042403
198,0.25,480,358,443,0.42311402443062573,0.018524915342033217,0.40458910908859247,21.038633672606807
198,0.5,480,358,443,0.6645266857272768,0.007739794844690411,0.6567868908825863,34.15291832589449
198,0.75,480,358,443,0.8914649640860238,-0.050317788389813,0.9417827524758369,48.97270312874352
198,1.0,480,358,443,1.0969081123577507,-0.019599566763940115,1.1165076791216906,58.05839931432791
199,0.0,480,361,440,0.13093757708408707,0.016273696424525124,0.11466388065956197,5.962521794297222
199,0.25,480,361,440,0.40095924774983016,-0.03109627251656597,0.43205552026639615,22.4668870538526
199,0.5,480,361,440,0.5810977585854844,0.03199638894345106,0.5491013696420334,28.553271221385735
199,0.75,480,361,440,0.7603546020167555,0.014904281001483584,0.745450321015272,38.763416692794145
199,1.0,480,361,440,0.9991721335904427,-0.019126513169817144,1.0182986467602597,52.951529631533504
200,0.0,480,370,431,0.10232723926293454,-0.01335836439030832,0.11568560365324285,6.015651389968628
200,0.25,480,370,431,0.42473233294262547,-0.0003285525305531898,0.4250608854731787,22.10316604460529
200,0.5,480,370,431,0.5178949352559582,0.012766093449058488,0.5051288418068998,26.266699773958788
200,0.75,480,370,431,0.7745488955476805,0.0534415852311584,0.7211073103165221,37.49758013645915
200,1.0,480,370,431,0.960784200058726,0.004707177771617456,0.9560770222871087,49.71600515892965
201,0.0,480,354,447,0.16255641263432882,0.06085763095623839,0.10169878167809043,5.288336647260703
201,0.25,480,354,447,0.37471667320409635,-0.10815567478448739,0.48287234798858375,25.109362095406354
201,0.5,480,354,447,0.6770165527714554,-0.12886597718025378,0.8058825299517092,41.90589155748888
201,0.75,480,354,447,0.8323713233568136,-0.04146427789163701,0.8738356012484505,45.43945126491943
201,1.0,480,354,447,0.9710991086660425,0.04502549098128134,0.9260736176847613,48.155828119607584
202,0.0,480,373,428,0.09057433079620471,0.05435238876144233,0.03622194203476239,1.8835409858076442
202,0.25,480,373,428,0.3819274246576603,-0.029608875870630387,0.4115363005282907,21.399887627471117
202,0.5,480,373,428,0.6085003681032809,0.018448876287194185,0.5900514918160866,30.682677574436504
202,0.75,480,373,428,0.7781705749868787,0.04994565880401825,0.7282249161828604,37.867695641508746
202,1.0,480,373,428,1.1221058272427007,0.01395948104102501,1.1081463462016756,57.62361000248713
203,0.0,480,364,437,0.1746227030797881,0.02714051363294031,0.14748218944684782,7.669073851236087
203,0.25,480,364,437,0.3603299859079085,-0.006043400582228489,0.366373386490137,19.051416097487124
203,0.5,480,364,437,0.5366954028274313,-0.020329940243057024,0.5570253430704885,28.9653178396654
203,0.75,480,364,437,0.8655663707799229,0.11086140076512396,0.7547049700147991,39.244658440769555
203,1.0,480,364,437,1.0721482942728595,0.10106291575610635,0.9710853785167533,50.49643968287117
204,0.0,480,357,444,0.2074525818132943,0.018126549204991037,0.18932603260830327,9.84495369563177
204,0.25,480,357,444,0.4037650355050183,0.03745555152916843,0.3663094839758498,19.048093166744188
204,0.5,480,357,444,0.6057742639300535,-0.037466086231073066,0.6432403501611267,33.44849820837859
204,0.75,480,357,444,0.8310231333676831,-0.13688998589737472,0.9679131192650579,50.33148220178301
204,1.0,480,357,444,1.1009758951754518,-0.002473852149520134,1.1034497473249716,57.37938686089852
205,0.0,480,358,443,0.21350979146327126,0.054028278122416375,0.15948151334085492,8.293038693724455
205,0.25,480,358,443,0.4628193790562385,-0.011061910193771464,0.47388128925000994,24.641827041000518
205,0.5,480,358,443,0.6245569516744538,-0.022930001522167866,0.6474869531966218,33.66932156622433
205,0.75,480,358,443,0.879418187920344,0.009293848712163065,0.8701243392081811,45.24646563882542
205,1.0,480,358,443,0.9954448804155875,0.03567261767803018,0.9597722627375573,49.908157662352984
206,0.0,480,361,440,0.09258625409882817,0.03985438338338973,0.05273187071543844,2.742057277202799
206,0.25,480,361,440,0.33318028959851437,-0.0654222996955526,0.3986025892940669,20.727334643291478
206,0.5,480,361,440,0.5662407157092272,0.012636825689194366,0.5536038900200329,28.787402281041707
206,0.75,480,361,440,0.8626854627904723,0.03278115510110176,0.8299043076893704,43.15502399984726
206,1.0,480,361,440,1.104791206428569,0.07393122972984756,1.0308599766987214,53.604718788333514
207,0.0,480,359,442,0.16137585098271678,0.06777153985378806,0.09360431112892871,4.867424178704293
